paper_id|title|link|keywords|abstract
event-18384|Kill a Bird with Two Stones: Closing the Convergence Gaps in Non-Strongly Convex Optimization by Directly Accelerated SVRG with Double Compensation and Snapshots|https://icml.cc/virtual/2022/spotlight/18384||
event-16210|Decomposing Temporal High-Order Interactions via Latent ODEs|https://icml.cc/virtual/2022/spotlight/16210||
event-17326|Generating Distributional Adversarial Examples to Evade Statistical Detectors|https://icml.cc/virtual/2022/spotlight/17326||
event-16158|Choosing Answers in Epsilon-Best-Answer Identification for Linear Bandits|https://icml.cc/virtual/2022/spotlight/16158||
event-16086|MemSR: Training Memory-efficient Lightweight Model for Image Super-Resolution|https://icml.cc/virtual/2022/spotlight/16086||
event-16010|DAdaQuant: Doubly-adaptive quantization for communication-efficient Federated Learning|https://icml.cc/virtual/2022/spotlight/16010||
event-16414|From data to functa: Your data point is a function and you can treat it like one|https://icml.cc/virtual/2022/spotlight/16414||
event-16370|Biased Gradient Estimate with Drastic Variance Reduction for Meta Reinforcement Learning|https://icml.cc/virtual/2022/spotlight/16370||
event-16198|PINs: Progressive Implicit Networks for Multi-Scale Neural Representations|https://icml.cc/virtual/2022/spotlight/16198||
event-17222|DisPFL: Towards Communication-Efficient Personalized Federated Learning via Decentralized Sparse Training|https://icml.cc/virtual/2022/spotlight/17222||
event-16172|On the Finite-Time Performance of the Knowledge Gradient Algorithm|https://icml.cc/virtual/2022/spotlight/16172||
event-16408|Log-Euclidean Signatures for Intrinsic Distances Between Unaligned Datasets|https://icml.cc/virtual/2022/spotlight/16408||
event-18012|Improving Out-of-Distribution Robustness via Selective Augmentation|https://icml.cc/virtual/2022/spotlight/18012||
event-16378|Analysis of Stochastic Processes through Replay Buffers|https://icml.cc/virtual/2022/spotlight/16378||
event-16052|Unsupervised Time-Series Representation Learning with Iterative Bilinear Temporal-Spectral Fusion|https://icml.cc/virtual/2022/spotlight/16052||
event-16442|DRIBO: Robust Deep Reinforcement Learning via Multi-View Information Bottleneck|https://icml.cc/virtual/2022/spotlight/16442||
event-16488|Cascaded Gaps: Towards Logarithmic Regret for Risk-Sensitive Reinforcement Learning|https://icml.cc/virtual/2022/spotlight/16488||
event-16174|Expression might be enough: representing pressure and demand for reinforcement learning based traffic signal control|https://icml.cc/virtual/2022/spotlight/16174||
event-16218|RetrievalGuard: Provably Robust 1-Nearest Neighbor Image Retrieval|https://icml.cc/virtual/2022/spotlight/16218||
event-17662|Modeling Adversarial Noise for Adversarial Training|https://icml.cc/virtual/2022/spotlight/17662||
event-16464|Differentiable Top-k Classification Learning|https://icml.cc/virtual/2022/spotlight/16464||
event-18028|Accelerating Bayesian Optimization for Biological Sequence Design with Denoising Autoencoders|https://icml.cc/virtual/2022/spotlight/18028||
event-16976|Communicating via Markov Decision Processes|https://icml.cc/virtual/2022/spotlight/16976||
event-16718|Generative Coarse-Graining of Molecular Conformations|https://icml.cc/virtual/2022/spotlight/16718||
event-16196|Generalization Bounds using Lower Tail Exponents in Stochastic Optimizers|https://icml.cc/virtual/2022/spotlight/16196||
event-16308|Modeling Structure with Undirected Neural Networks|https://icml.cc/virtual/2022/spotlight/16308||
event-16648|Finding the Task-Optimal Low-Bit Sub-Distribution in Deep Neural Networks|https://icml.cc/virtual/2022/spotlight/16648||
event-16558|End-to-End Balancing for Causal Continuous Treatment-Effect Estimation|https://icml.cc/virtual/2022/spotlight/16558||
event-17670|Improving Adversarial Robustness via Mutual Information Estimation|https://icml.cc/virtual/2022/spotlight/17670||
event-16358|Certified Neural Network Watermarks with Randomized Smoothing|https://icml.cc/virtual/2022/spotlight/16358||
event-16572|Role-based Multiplex Network Embedding|https://icml.cc/virtual/2022/spotlight/16572||
event-17806|FOCUS: Familiar Objects in Common and Uncommon Settings|https://icml.cc/virtual/2022/spotlight/17806||
event-15968|QSFL: A Two-Level Uplink Communication Optimization Framework for Federated Learning|https://icml.cc/virtual/2022/spotlight/15968||
event-15982|A Resilient Distributed Boosting Algorithm|https://icml.cc/virtual/2022/spotlight/15982||
event-16704|Characterizing and Overcoming the Greedy Nature of Learning in Multi-modal Deep Neural Networks|https://icml.cc/virtual/2022/spotlight/16704||
event-17220|PAGE-PG: A Simple and Loopless Variance-Reduced Policy Gradient Method with Probabilistic Gradient Estimation|https://icml.cc/virtual/2022/spotlight/17220||
event-16316|No-Regret Learning in Time-Varying Zero-Sum Games|https://icml.cc/virtual/2022/spotlight/16316||
event-16742|LIMO: Latent Inceptionism for Targeted Molecule Generation|https://icml.cc/virtual/2022/spotlight/16742||
event-17118|Approximate Bayesian Computation with Domain Expert in the Loop|https://icml.cc/virtual/2022/spotlight/17118||
event-16506|Achieving Minimax Rates in Pool-Based Batch Active Learning|https://icml.cc/virtual/2022/spotlight/16506||
event-15964|Online Learning and Pricing with Reusable Resources: Linear Bandits with Sub-Exponential Rewards|https://icml.cc/virtual/2022/spotlight/15964||
event-17916|Query-Efficient and Scalable Black-Box Adversarial Attacks on Discrete Sequential Data via Bayesian Optimization|https://icml.cc/virtual/2022/spotlight/17916||
event-16946|Learning to Separate Voices by Spatial Regions|https://icml.cc/virtual/2022/spotlight/16946||
event-17020|Robustness and Accuracy Could Be Reconcilable by (Proper) Definition|https://icml.cc/virtual/2022/spotlight/17020||
event-16618|Measure Estimation in the Barycentric Coding Model|https://icml.cc/virtual/2022/spotlight/16618||
event-16638|Discrete Probabilistic Inverse Optimal Transport|https://icml.cc/virtual/2022/spotlight/16638||
event-17376|DNS: Determinantal Point Process Based Neural Network Sampler for Ensemble Reinforcement Learning|https://icml.cc/virtual/2022/spotlight/17376||
event-16916|Training Your Sparse Neural Network Better with Any Mask|https://icml.cc/virtual/2022/spotlight/16916||
event-16364|Improved Certified Defenses against Data Poisoning with (Deterministic) Finite Aggregation|https://icml.cc/virtual/2022/spotlight/16364||
event-17924|Test-Time Training Can Close the Natural Distribution Shift Performance Gap in Deep Learning Based Compressed Sensing|https://icml.cc/virtual/2022/spotlight/17924||
event-16864|Active Multi-Task Representation Learning|https://icml.cc/virtual/2022/spotlight/16864||
event-16384|Sanity Simulations for Saliency Methods|https://icml.cc/virtual/2022/spotlight/16384||
event-16918|Easy Variational Inference for Categorical Models via an Independent Binary Approximation|https://icml.cc/virtual/2022/spotlight/16918||
event-17090|Federated Learning with Positive and Unlabeled Data|https://icml.cc/virtual/2022/spotlight/17090||
event-16058|On Well-posedness and Minimax Optimal Rates of Nonparametric Q-function Estimation in Off-policy Evaluation|https://icml.cc/virtual/2022/spotlight/16058||
event-16510|Adversarial Vulnerability of Randomized Ensembles|https://icml.cc/virtual/2022/spotlight/16510||
event-16494|Out-of-Distribution Detection with Deep Nearest Neighbors|https://icml.cc/virtual/2022/spotlight/16494||
event-16066|Congested Bandits: Optimal Routing via Short-term Resets|https://icml.cc/virtual/2022/spotlight/16066||
event-17082|Streaming Inference for Infinite Feature Models|https://icml.cc/virtual/2022/spotlight/17082||
event-16620|Differentially Private Maximal Information Coefficients|https://icml.cc/virtual/2022/spotlight/16620||
event-16244|Stochastic Rising Bandits|https://icml.cc/virtual/2022/spotlight/16244||
event-17108|Optimizing Sequential Experimental Design with Deep Reinforcement Learning|https://icml.cc/virtual/2022/spotlight/17108||
event-16748|Counterfactual Transportability: A Formal Approach|https://icml.cc/virtual/2022/spotlight/16748||
event-17332|3D Infomax improves GNNs for Molecular Property Prediction|https://icml.cc/virtual/2022/spotlight/17332||
event-17450|A Temporal-Difference Approach to Policy Gradient Estimation|https://icml.cc/virtual/2022/spotlight/17450||
event-16954|Metric-Fair Active Learning|https://icml.cc/virtual/2022/spotlight/16954||
event-17580|MASER: Multi-Agent Reinforcement Learning with Subgoals Generated from Experience Replay Buffer|https://icml.cc/virtual/2022/spotlight/17580||
event-16844|Identification of Linear Non-Gaussian Latent Hierarchical Structure|https://icml.cc/virtual/2022/spotlight/16844||
event-18150|Data Determines Distributional Robustness in Contrastive Language Image Pre-training (CLIP)|https://icml.cc/virtual/2022/spotlight/18150||
event-17250|Sparse Double Descent: Where Network Pruning Aggravates Overfitting|https://icml.cc/virtual/2022/spotlight/17250||
event-17338|Biological Sequence Design with GFlowNets|https://icml.cc/virtual/2022/spotlight/17338||
event-16548|The CLRS Algorithmic Reasoning Benchmark|https://icml.cc/virtual/2022/spotlight/16548||
event-16870|Finding Global Homophily in Graph Neural Networks When Meeting Heterophily|https://icml.cc/virtual/2022/spotlight/16870||
event-18208|Neurotoxin: Durable Backdoors in Federated Learning|https://icml.cc/virtual/2022/spotlight/18208||
event-17452|Collaboration of Experts: Achieving 80% Top-1 Accuracy on ImageNet with 100M FLOPs|https://icml.cc/virtual/2022/spotlight/17452||
event-16678|COAT: Measuring Object Compositionality in Emergent Representations|https://icml.cc/virtual/2022/spotlight/16678||
event-17850|Pocket2Mol: Efficient Molecular Sampling Based on 3D Protein Pockets|https://icml.cc/virtual/2022/spotlight/17850||
event-17600|Reinforcement Learning from Partial Observation: Linear Function Approximation with Provable Sample Efficiency|https://icml.cc/virtual/2022/spotlight/17600||
event-17056|Metric-Fair Classifier Derandomization|https://icml.cc/virtual/2022/spotlight/17056||
event-16928|Understanding Robust Generalization in Learning Regular Languages|https://icml.cc/virtual/2022/spotlight/16928||
event-18398|Bayesian Learning with Information Gain Provably Bounds Risk for a Robust Adversarial Defense|https://icml.cc/virtual/2022/spotlight/18398||
event-17238|Variational Inference for Infinitely Deep Neural Networks|https://icml.cc/virtual/2022/spotlight/17238||
event-16332|Fluctuations, Bias, Variance & Ensemble of Learners: Exact Asymptotics for Convex Losses in High-Dimension|https://icml.cc/virtual/2022/spotlight/16332||
event-17810|Revisiting Consistency Regularization for Deep Partial Label Learning|https://icml.cc/virtual/2022/spotlight/17810||
event-17602|Actor-Critic based Improper Reinforcement Learning|https://icml.cc/virtual/2022/spotlight/17602||
event-17054|On the Difficulty of Defending Self-Supervised Learning against Model Extraction|https://icml.cc/virtual/2022/spotlight/17054||
event-18260|Generalization and Robustness Implications in Object-Centric Learning|https://icml.cc/virtual/2022/spotlight/18260||
event-17120|Interactively Learning Preference Constraints in Linear Bandits|https://icml.cc/virtual/2022/spotlight/17120||
event-18130|Retroformer: Pushing the Limits of End-to-end Retrosynthesis Transformer|https://icml.cc/virtual/2022/spotlight/18130||
event-17248|NAFS: A Simple yet Tough-to-beat Baseline for Graph Representation Learning|https://icml.cc/virtual/2022/spotlight/17248||
event-17186|Convergence of Uncertainty Sampling for Active Learning|https://icml.cc/virtual/2022/spotlight/17186||
event-17166|Constrained Optimization with Dynamic Bound-scaling for Effective NLP Backdoor Defense|https://icml.cc/virtual/2022/spotlight/17166||
event-17930|Stochastic smoothing of the top-K calibrated hinge loss for deep imbalanced classification|https://icml.cc/virtual/2022/spotlight/17930||
event-17302|Personalized Federated Learning via Variational Bayesian Inference|https://icml.cc/virtual/2022/spotlight/17302||
event-17684|Maximum Likelihood Training for Score-based Diffusion ODEs by High Order Denoising Score Matching|https://icml.cc/virtual/2022/spotlight/17684||
event-17058|Adversarial Attack and Defense for Non-Parametric Two-Sample Tests|https://icml.cc/virtual/2022/spotlight/17058||
event-17072|Improving Robustness against Real-World and Worst-Case Distribution Shifts through Decision Region Quantification|https://icml.cc/virtual/2022/spotlight/17072||
event-17896|On the Sample Complexity of Learning Infinite-horizon Discounted Linear Kernel MDPs|https://icml.cc/virtual/2022/spotlight/17896||
event-16330|PDE-Based Optimal Strategy for Unconstrained Online Learning|https://icml.cc/virtual/2022/spotlight/16330||
event-17324|Action-Sufficient State Representation Learning for Control with Structural Constraints|https://icml.cc/virtual/2022/spotlight/17324||
event-18160|Wide Bayesian neural networks have a simple weight posterior: theory and accelerated sampling|https://icml.cc/virtual/2022/spotlight/18160||
event-16878|Thompson Sampling for Robust Transfer in Multi-Task Bandits|https://icml.cc/virtual/2022/spotlight/16878||
event-18058|A Unified Weight Initialization Paradigm for Tensorial Convolutional Neural Networks|https://icml.cc/virtual/2022/spotlight/18058||
event-17962|The Geometry of Robust Value Functions|https://icml.cc/virtual/2022/spotlight/17962||
event-18316|Path-Aware and Structure-Preserving Generation of Synthetically Accessible Molecules|https://icml.cc/virtual/2022/spotlight/18316||
event-17208|AdAUC: End-to-end Adversarial AUC Optimization Against Long-tail Problems|https://icml.cc/virtual/2022/spotlight/17208||
event-17478|Certified Adversarial Robustness Under the Bounded Support Set|https://icml.cc/virtual/2022/spotlight/17478||
event-16518|Provable Acceleration of Heavy Ball beyond Quadratics for a Class of Polyak-Lojasiewicz Functions when the Non-Convexity is Averaged-Out|https://icml.cc/virtual/2022/spotlight/16518||
event-17734|Fast Lossless Neural Compression with Integer-Only Discrete Flows|https://icml.cc/virtual/2022/spotlight/17734||
event-16904|On Learning Mixture of Linear Regressions in the Non-Realizable Setting|https://icml.cc/virtual/2022/spotlight/16904||
event-17610|Constants Matter: The Performance Gains of Active Learning|https://icml.cc/virtual/2022/spotlight/17610||
event-17444|Denoised MDPs: Learning World Models Better Than the World Itself|https://icml.cc/virtual/2022/spotlight/17444||
event-17700|A Modern Self-Referential Weight Matrix That Learns to Modify Itself|https://icml.cc/virtual/2022/spotlight/17700||
event-17656|Predicting Out-of-Distribution Error with the Projection Norm|https://icml.cc/virtual/2022/spotlight/17656||
event-18298|Bayesian Deep Embedding Topic Meta-Learner|https://icml.cc/virtual/2022/spotlight/18298||
event-18232|PLATINUM: Semi-Supervised Model Agnostic Meta-Learning using Submodular Mutual Information|https://icml.cc/virtual/2022/spotlight/18232||
event-17788|SQ-VAE: Variational Bayes on Discrete Representation with Self-annealed Stochastic Quantization|https://icml.cc/virtual/2022/spotlight/17788||
event-18362|EquiBind: Geometric Deep Learning for Drug Binding Structure Prediction|https://icml.cc/virtual/2022/spotlight/18362||
event-18382|Efficient Approximate Inference for Stationary Kernel on Frequency Domain|https://icml.cc/virtual/2022/spotlight/18382||
event-18194|Adversarially Robust Models may not Transfer Better: Sufficient Conditions for Domain Transferability from the View of Regularization|https://icml.cc/virtual/2022/spotlight/18194||
event-17320|Random Forest Density Estimation|https://icml.cc/virtual/2022/spotlight/17320||
event-18246|Multicoated Supermasks Enhance Hidden Networks|https://icml.cc/virtual/2022/spotlight/18246||
event-18400|Cross-Space Active Learning on Graph Convolutional Networks|https://icml.cc/virtual/2022/spotlight/18400||
event-17828|SCHA-VAE: Hierarchical Context Aggregation for Few-Shot Generation|https://icml.cc/virtual/2022/spotlight/17828||
event-18310|Short-Term Plasticity Neurons Learning to Learn and Forget|https://icml.cc/virtual/2022/spotlight/18310||
event-16020|p -Laplacian Based Graph Neural Networks|https://icml.cc/virtual/2022/spotlight/16020||
event-16216|The Infinite Contextual Graph Markov Model|https://icml.cc/virtual/2022/spotlight/16216||
event-15970|SoQal: Selective Oracle Questioning for Consistency Based Active Learning of Cardiac Signals|https://icml.cc/virtual/2022/spotlight/15970||
event-16760|Improved Regret for Differentially Private Exploration in Linear MDP|https://icml.cc/virtual/2022/spotlight/16760||
event-16474|Neural Tangent Kernel Beyond the Infinite-Width Limit: Effects of Depth and Initialization|https://icml.cc/virtual/2022/spotlight/16474||
event-15962|The dynamics of representation learning in shallow, non-linear autoencoders|https://icml.cc/virtual/2022/spotlight/15962||
event-16354|Gradient Descent on Neurons and its Link to Approximate Second-order Optimization|https://icml.cc/virtual/2022/spotlight/16354||
event-15984|Greedy based Value Representation for Optimal Coordination in Multi-agent Reinforcement Learning|https://icml.cc/virtual/2022/spotlight/15984||
event-16096|NISPA: Neuro-Inspired Stability-Plasticity Adaptation for Continual Learning in Sparse Networks|https://icml.cc/virtual/2022/spotlight/16096||
event-16962|A New Perspective on the Effects of Spectrum in Graph Neural Networks|https://icml.cc/virtual/2022/spotlight/16962||
event-16082|Equivariant Quantum Graph Circuits|https://icml.cc/virtual/2022/spotlight/16082||
event-16006|Matching Structure for Dual Learning|https://icml.cc/virtual/2022/spotlight/16006||
event-16270|Bayesian Nonparametrics for Offline Skill Discovery|https://icml.cc/virtual/2022/spotlight/16270||
event-16780|Differentially Private Community Detection for Stochastic Block Models|https://icml.cc/virtual/2022/spotlight/16780||
event-17132|Molecular Representation Learning via Heterogeneous Motif Graph Neural Networks|https://icml.cc/virtual/2022/spotlight/17132||
event-16544|Implicit Bias of Linear Equivariant Networks|https://icml.cc/virtual/2022/spotlight/16544||
event-16496|RankSim: Ranking Similarity Regularization for Deep Imbalanced Regression|https://icml.cc/virtual/2022/spotlight/16496||
event-16018|Implicit Regularization in Hierarchical Tensor Factorization and Deep Convolutional Neural Networks|https://icml.cc/virtual/2022/spotlight/16018||
event-16698|Synergy and Symmetry in Deep Learning: Interactions between the Data, Model, and Inference Algorithm|https://icml.cc/virtual/2022/spotlight/16698||
event-16612|A Tree-based Model Averaging Approach for Personalized Treatment Effect Estimation from Heterogeneous Data Sources|https://icml.cc/virtual/2022/spotlight/16612||
event-16688|Efficient Online ML API Selection for Multi-Label Classification Tasks|https://icml.cc/virtual/2022/spotlight/16688||
event-16098|A Theoretical Comparison of Graph Neural Network Extensions|https://icml.cc/virtual/2022/spotlight/16098||
event-16804|Understanding Clipping for Federated Learning: Convergence and Client-Level Differential Privacy|https://icml.cc/virtual/2022/spotlight/16804||
event-17292|Auxiliary Learning with Joint Task and Data Scheduling|https://icml.cc/virtual/2022/spotlight/17292||
event-16016|BLIP: Bootstrapping Language-Image Pre-training for Unified Vision-Language Understanding and Generation|https://icml.cc/virtual/2022/spotlight/16016||
event-16286|Convergence of Policy Gradient for Entropy Regularized MDPs with Neural Network Approximation in the Mean-Field Regime|https://icml.cc/virtual/2022/spotlight/16286||
event-15976|Partial Label Learning via Label Influence Function|https://icml.cc/virtual/2022/spotlight/15976||
event-16164|Estimation in Rotationally Invariant Generalized Linear Models via Approximate Message Passing|https://icml.cc/virtual/2022/spotlight/16164||
event-16714|The State of Sparse Training in Deep Reinforcement Learning|https://icml.cc/virtual/2022/spotlight/16714||
event-16508|Detached Error Feedback for Distributed SGD with Random Sparsification|https://icml.cc/virtual/2022/spotlight/16508||
event-16530|Training OOD Detectors in their Natural Habitats|https://icml.cc/virtual/2022/spotlight/16530||
event-16238|Failure and success of the spectral bias prediction for Laplace Kernel Ridge Regression: the case of low-dimensional data|https://icml.cc/virtual/2022/spotlight/16238||
event-17312|Large-scale Stochastic Optimization of NDCG Surrogates for Deep Learning with Provable Convergence|https://icml.cc/virtual/2022/spotlight/17312||
event-16754|Entropic Causal Inference: Graph Identifiability|https://icml.cc/virtual/2022/spotlight/16754||
event-16304|Curriculum Reinforcement Learning via Constrained Optimal Transport|https://icml.cc/virtual/2022/spotlight/16304||
event-16092|YourTTS: Towards Zero-Shot Multi-Speaker TTS and Zero-Shot Voice Conversion for Everyone|https://icml.cc/virtual/2022/spotlight/16092||
event-16094|Minimax Classification under Concept Drift with Multidimensional Adaptation and Performance Guarantees|https://icml.cc/virtual/2022/spotlight/16094||
event-16814|Hermite Polynomial Features for Private Data Generation|https://icml.cc/virtual/2022/spotlight/16814||
event-16110|Variational On-the-Fly Personalization|https://icml.cc/virtual/2022/spotlight/16110||
event-16894|Set Norm and Equivariant Skip Connections: Putting the Deep in Deep Sets|https://icml.cc/virtual/2022/spotlight/16894||
event-16154|Understanding Robust Overfitting of Adversarial Training and Beyond|https://icml.cc/virtual/2022/spotlight/16154||
event-16346|Inducing Causal Structure for Interpretable Neural Networks|https://icml.cc/virtual/2022/spotlight/16346||
event-16716|Constrained Gradient Descent: A Powerful and Principled Evasion Attack Against Neural Networks|https://icml.cc/virtual/2022/spotlight/16716||
event-16386|Regret Bounds for Stochastic Shortest Path Problems with Linear Function Approximation|https://icml.cc/virtual/2022/spotlight/16386||
event-16220|Deep symbolic regression for recurrence prediction|https://icml.cc/virtual/2022/spotlight/16220||
event-16432|Recurrent Model-Free RL Can Be a Strong Baseline for Many POMDPs|https://icml.cc/virtual/2022/spotlight/16432||
event-16972|Datamodels: Understanding Predictions with Data and Data with Predictions|https://icml.cc/virtual/2022/spotlight/16972||
event-17416|Gating Dropout: Communication-efficient Regularization for Sparsely Activated Transformers|https://icml.cc/virtual/2022/spotlight/17416||
event-16922|How to Steer Your Adversary: Targeted and Efficient Model Stealing Defenses with Gradient Redirection|https://icml.cc/virtual/2022/spotlight/16922||
event-16926|Architecture Agnostic Federated Learning for Neural Networks|https://icml.cc/virtual/2022/spotlight/16926||
event-16428|Universal Joint Approximation of Manifolds and Densities by Simple Injective Flows|https://icml.cc/virtual/2022/spotlight/16428||
event-17280|Deduplicating Training Data Mitigates Privacy Risks in Language Models|https://icml.cc/virtual/2022/spotlight/17280||
event-17272|Revisiting and Advancing Fast Adversarial Training Through The Lens of Bi-Level Optimization|https://icml.cc/virtual/2022/spotlight/17272||
event-16470|Stabilizing Q-learning with Linear Architectures for Provable Efficient Learning|https://icml.cc/virtual/2022/spotlight/16470||
event-16368|A Random Matrix Analysis of Data Stream Clustering: Coping With Limited Memory Resources|https://icml.cc/virtual/2022/spotlight/16368||
event-16258|SDQ: Stochastic Differentiable Quantization with Mixed Precision|https://icml.cc/virtual/2022/spotlight/16258||
event-16732|Neural Tangent Kernel Empowered Federated Learning|https://icml.cc/virtual/2022/spotlight/16732||
event-16434|Generalizing Gaussian Smoothing for Random Search|https://icml.cc/virtual/2022/spotlight/16434||
event-17300|Conformal Prediction Sets with Limited False Positives|https://icml.cc/virtual/2022/spotlight/17300||
event-16228|Geometric Multimodal Contrastive Representation Learning|https://icml.cc/virtual/2022/spotlight/16228||
event-16484|Bounding the Width of Neural Networks via Coupled Initialization - A Worst Case Analysis|https://icml.cc/virtual/2022/spotlight/16484||
event-17252|Deep Causal Metric Learning|https://icml.cc/virtual/2022/spotlight/17252||
event-17330|Private frequency estimation via projective geometry|https://icml.cc/virtual/2022/spotlight/17330||
event-16784|Probabilistically Robust Learning: Balancing Average- and Worst-case Performance|https://icml.cc/virtual/2022/spotlight/16784||
event-16296|IGLUE: A Benchmark for Transfer Learning across Modalities, Tasks, and Languages|https://icml.cc/virtual/2022/spotlight/16296||
event-16298|Scalable Computation of Causal Bounds|https://icml.cc/virtual/2022/spotlight/16298||
event-16284|Universality of Winning Tickets: A Renormalization Group Perspective|https://icml.cc/virtual/2022/spotlight/16284||
event-16570|Constrained Offline Policy Optimization|https://icml.cc/virtual/2022/spotlight/16570||
event-16766|Supervised Learning with General Risk Functionals|https://icml.cc/virtual/2022/spotlight/16766||
event-16560|Constrained Discrete Black-Box Optimization using Mixed-Integer Programming|https://icml.cc/virtual/2022/spotlight/16560||
event-16980|Feature Space Particle Inference for Neural Network Ensembles|https://icml.cc/virtual/2022/spotlight/16980||
event-17042|The Neural Race Reduction: Dynamics of Abstraction in Gated Networks|https://icml.cc/virtual/2022/spotlight/17042||
event-16402|Translatotron 2: High-quality direct speech-to-speech translation with voice preservation|https://icml.cc/virtual/2022/spotlight/16402||
event-17586|Learning Pseudometric-based Action Representations for Offline Reinforcement Learning|https://icml.cc/virtual/2022/spotlight/17586||
event-16426|Loss Function Learning for Domain Generalization by Implicit Gradient|https://icml.cc/virtual/2022/spotlight/16426||
event-17396|Learning Symmetric Embeddings for Equivariant World Models|https://icml.cc/virtual/2022/spotlight/17396||
event-16588|Risk-Averse No-Regret Learning in Online Convex Games|https://icml.cc/virtual/2022/spotlight/16588||
event-17466|Faster Privacy Accounting via Evolving Discretization|https://icml.cc/virtual/2022/spotlight/17466||
event-16810|Locally Sparse Neural Networks for Tabular Biomedical Data|https://icml.cc/virtual/2022/spotlight/16810||
event-17382|Leveraging Approximate Symbolic Models for Reinforcement Learning via Skill Diversity|https://icml.cc/virtual/2022/spotlight/17382||
event-16482|Robust alignment of cross-session recordings of neural population activity by behaviour via unsupervised domain adaptation|https://icml.cc/virtual/2022/spotlight/16482||
event-17342|Efficient Learning of CNNs using Patch Based Features|https://icml.cc/virtual/2022/spotlight/17342||
event-17530|The Fundamental Price of Secure Aggregation in Differentially Private Federated Learning|https://icml.cc/virtual/2022/spotlight/17530||
event-16580|GraphFM: Improving Large-Scale GNN Training via Feature Momentum|https://icml.cc/virtual/2022/spotlight/16580||
event-17410|Reinforcement Learning with Action-Free Pre-Training from Videos|https://icml.cc/virtual/2022/spotlight/17410||
event-16632|Dual Perspective of Label-Specific Feature Learning for Multi-Label Classification|https://icml.cc/virtual/2022/spotlight/16632||
event-17932|A Statistical Manifold Framework for Point Cloud Data|https://icml.cc/virtual/2022/spotlight/17932||
event-16786|A Study on the Ramanujan Graph Property of Winning Lottery Tickets|https://icml.cc/virtual/2022/spotlight/16786||
event-17540|Accelerated Federated Learning with Decoupled Adaptive Optimization|https://icml.cc/virtual/2022/spotlight/17540||
event-16792|Improve Single-Point Zeroth-Order Optimization Using High-Pass and Low-Pass Filters|https://icml.cc/virtual/2022/spotlight/16792||
event-17974|Towards Evaluating Adaptivity of Model-Based Reinforcement Learning Methods|https://icml.cc/virtual/2022/spotlight/17974||
event-17022|Detecting Corrupted Labels Without Training a Model to Predict|https://icml.cc/virtual/2022/spotlight/17022||
event-16608|Symmetric Machine Theory of Mind|https://icml.cc/virtual/2022/spotlight/16608||
event-17536|Neural Tangent Kernel Analysis of Deep Narrow Neural Networks|https://icml.cc/virtual/2022/spotlight/17536||
event-17542|Private Adaptive Optimization with Side information|https://icml.cc/virtual/2022/spotlight/17542||
event-17176|PAC-Net: A Model Pruning Approach to Inductive Transfer Learning|https://icml.cc/virtual/2022/spotlight/17176||
event-17572|HyperImpute: Generalized Iterative Imputation with Automatic Model Selection|https://icml.cc/virtual/2022/spotlight/17572||
event-16764|Generalization Guarantee of Training Graph Convolutional Networks with Graph Topology Sampling|https://icml.cc/virtual/2022/spotlight/16764||
event-16838|Robust Multi-Objective Bayesian Optimization Under Input Noise|https://icml.cc/virtual/2022/spotlight/16838||
event-17606|Byzantine Machine Learning Made Easy By Resilient Averaging of Momentums|https://icml.cc/virtual/2022/spotlight/17606||
event-16710|A Natural Actor-Critic Framework for Zero-Sum Markov Games|https://icml.cc/virtual/2022/spotlight/16710||
event-17362|Secure Quantized Training for Deep Learning|https://icml.cc/virtual/2022/spotlight/17362||
event-18064|Delayed Reinforcement Learning by Imitation|https://icml.cc/virtual/2022/spotlight/18064||
event-17018|PLATON: Pruning Large Transformer Models with Upper Confidence Bound of Weight Importance|https://icml.cc/virtual/2022/spotlight/17018||
event-17680|EDEN: Communication-Efficient and Robust Distributed Mean Estimation for Federated Learning|https://icml.cc/virtual/2022/spotlight/17680||
event-17178|Prototype-Anchored Learning for Learning with Imperfect Annotations|https://icml.cc/virtual/2022/spotlight/17178||
event-16326|A Differential Entropy Estimator for Training Neural Networks|https://icml.cc/virtual/2022/spotlight/16326||
event-17462|Gradient-Free Method for Heavily Constrained Nonconvex Optimization|https://icml.cc/virtual/2022/spotlight/17462||
event-18108|TSPipe: Learn from Teacher Faster with Pipelines|https://icml.cc/virtual/2022/spotlight/18108||
event-17618|Modality Competition: What Makes Joint Training of Multi-modal Network Fail in Deep Learning? (Provably)|https://icml.cc/virtual/2022/spotlight/17618||
event-17890|Fully-Connected Network on Noncompact Symmetric Space and Ridgelet Transform based on Helgason-Fourier Analysis|https://icml.cc/virtual/2022/spotlight/17890||
event-18000|Learning to Predict Graphs with Fused Gromov-Wasserstein Barycenters|https://icml.cc/virtual/2022/spotlight/18000||
event-17842|Fisher SAM: Information Geometry and Sharpness Aware Minimisation|https://icml.cc/virtual/2022/spotlight/17842||
event-17936|Sequential- and Parallel- Constrained Max-value Entropy Search via Information Lower Bound|https://icml.cc/virtual/2022/spotlight/17936||
event-18222|Personalized Federated Learning through Local Memorization|https://icml.cc/virtual/2022/spotlight/18222||
event-17982|Private optimization in the interpolation regime: faster rates and hardness results|https://icml.cc/virtual/2022/spotlight/17982||
event-16890|Distributionally Robust Q -Learning|https://icml.cc/virtual/2022/spotlight/16890||
